"Study Area","Transect Name","Point Id","Date","Point Index","Direction","Canopy1","Canopy2","Canopy3","Top Layer","Height","Lower1","Lower2","Lower3","Lower4","Lower5","Lower6","Lower7","Lower8","Lower9","Lower10","Soil Surface","Thatch Indices Lower","Thatch Top Layer"
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,18,244,,,,BRDI2,30,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,19,244,,,,NAPU4,79,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,20,244,,,,BRDI2,21,VISA,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,21,244,,,,BRDI2,22,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,22,244,,,,VISA,26,BRDI2,ANAR,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,23,244,,,,BRDI2,20,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,24,244,,,,BRDI2,14,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,25,244,,,,BRDI2,26,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,26,244,,,,BRDI2,33,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,27,244,,,,BRDI2,22,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,28,244,,,,ANAR,23,CAPY2,BRDI2,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,29,244,,,,BRDI2,18,VISA,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,30,244,,,,VISA,16,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,31,244,,,,GALIU,26,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,32,244,,,,2GA,12,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,33,244,,,,CAPY2,28,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,34,244,,,,CAPY2,38,2FORB,HYPOC,L,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,35,244,,,,CAPY2,11,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,36,244,,,,2GA,8,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,37,244,,,,BRDI2,25,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,38,244,,,,BRDI2,24,AVFA,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,39,244,,,,BRDI2,33,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,40,244,,,,AVFA,41,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,41,244,,,,2GA,12,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,42,244,,,,BRDI2,24,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,43,244,,,,BRDI2,40,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,44,244,,,,BRDI2,19,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,45,244,,,,BRDI2,26,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,46,244,,,,VIVI,63,BRDI2,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,47,244,BAPI,,,BRDI2,19,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,48,244,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,49,244,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,50,244,BAPI,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,1,64,,,,BRDI2,45,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,2,64,,,,AVFA,49,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,3,64,,,,BRDI2,30,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,4,64,,,,BRDI2,34,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,5,64,,,,BRDI2,38,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,6,64,,,,BRDI2,29,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,7,64,,,,VUBR,26,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,8,64,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,9,64,BAPI,,,NOPLANT,,,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,10,64,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,11,64,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,12,64,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,13,64,,,,BRDI2,23,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,14,64,,,,BRDI2,33,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,15,64,,,,BRDI2,22,UNKNWN,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,16,64,,,,HYPOC,3,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,17,64,,,,BRDI2,5,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,18,64,,,,BRDI2,20,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,19,64,,,,BRDI2,20,HYPOC,L,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,20,64,,,,BRDI2,25,AVFA,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,21,64,,,,BRDI2,24,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,22,64,,,,BRDI2,32,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,23,64,,,,BRDI2,25,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,24,64,,,,BRDI2,31,AVFA,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,25,64,,,,AVFA,25,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,26,64,,,,BRDI2,15,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,27,64,,,,BRDI2,25,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,28,64,,,,BRDI2,25,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,29,64,,,,BRDI2,10,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,30,64,,,,NAPU4,47,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,31,64,,,,BRDI2,21,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,32,64,,,,AVFA,30,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,33,64,,,,BRDI2,5,,,,,,,,,,,S,,1
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,34,64,,,,BRDI2,20,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,35,64,,,,BRDI2,28,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,36,64,,,,BRDI2,10,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,37,64,,,,NOPLANT,,L,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,38,64,,,,BRDI2,35,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,39,64,,,,BRDI2,25,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,40,64,,,,BRDI2,30,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,41,64,,,,BRDI2,25,CAPY2,,,,,,,,,,S,,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,42,64,,,,BRDI2,40,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,43,64,,,,BRDI2,32,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,44,64,,,,BRDI2,35,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,45,64,,,,BRDI2,36,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,46,64,,,,BRDI2,21,2GA,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,47,64,,,,BRDI2,25,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,48,64,,,,BRDI2,25,BRDI2,,,,,,,,,,S,1,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,49,64,,,,VUBR,24,BRDI2,2GA,,,,,,,,,S,2,0
"Marin County Open Space (study area)","Mt Burdell (Point Count Transect)",MTBU32,2019-04-24,50,64,,,,BRDI2,25,BRDI2,,,,,,,,,,S,1,0
